#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
armatura-16-mm-gost_2_1.jpg,17051,{},178,32,"{""name"":""point"",""cx"":180,""cy"":214}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,33,"{""name"":""point"",""cx"":175,""cy"":217}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,34,"{""name"":""point"",""cx"":148,""cy"":127}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,35,"{""name"":""point"",""cx"":153,""cy"":129}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,36,"{""name"":""point"",""cx"":160,""cy"":132}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,37,"{""name"":""point"",""cx"":154,""cy"":152}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,38,"{""name"":""point"",""cx"":163,""cy"":156}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,39,"{""name"":""point"",""cx"":160,""cy"":168}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,40,"{""name"":""point"",""cx"":156,""cy"":172}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,41,"{""name"":""point"",""cx"":161,""cy"":176}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,42,"{""name"":""point"",""cx"":165,""cy"":196}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,43,"{""name"":""point"",""cx"":160,""cy"":204}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,44,"{""name"":""point"",""cx"":161,""cy"":220}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,45,"{""name"":""point"",""cx"":160,""cy"":214}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,46,"{""name"":""point"",""cx"":136,""cy"":131}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,47,"{""name"":""point"",""cx"":139,""cy"":136}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,48,"{""name"":""point"",""cx"":144,""cy"":140}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,49,"{""name"":""point"",""cx"":137,""cy"":143}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,50,"{""name"":""point"",""cx"":138,""cy"":154}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,51,"{""name"":""point"",""cx"":137,""cy"":163}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,52,"{""name"":""point"",""cx"":143,""cy"":170}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,53,"{""name"":""point"",""cx"":150,""cy"":177}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,54,"{""name"":""point"",""cx"":143,""cy"":183}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,55,"{""name"":""point"",""cx"":144,""cy"":190}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,56,"{""name"":""point"",""cx"":151,""cy"":183}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,57,"{""name"":""point"",""cx"":146,""cy"":196}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,58,"{""name"":""point"",""cx"":141,""cy"":198}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,59,"{""name"":""point"",""cx"":144,""cy"":206}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,60,"{""name"":""point"",""cx"":152,""cy"":214}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,61,"{""name"":""point"",""cx"":142,""cy"":216}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,62,"{""name"":""point"",""cx"":136,""cy"":219}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,63,"{""name"":""point"",""cx"":127,""cy"":118}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,64,"{""name"":""point"",""cx"":126,""cy"":140}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,65,"{""name"":""point"",""cx"":128,""cy"":146}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,66,"{""name"":""point"",""cx"":128,""cy"":156}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,67,"{""name"":""point"",""cx"":128,""cy"":163}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,68,"{""name"":""point"",""cx"":132,""cy"":176}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,69,"{""name"":""point"",""cx"":134,""cy"":184}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,70,"{""name"":""point"",""cx"":129,""cy"":196}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,71,"{""name"":""point"",""cx"":132,""cy"":200}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,72,"{""name"":""point"",""cx"":128,""cy"":206}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,73,"{""name"":""point"",""cx"":124,""cy"":208}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,74,"{""name"":""point"",""cx"":119,""cy"":213}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,75,"{""name"":""point"",""cx"":108,""cy"":215}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,76,"{""name"":""point"",""cx"":115,""cy"":119}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,77,"{""name"":""point"",""cx"":112,""cy"":131}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,78,"{""name"":""point"",""cx"":113,""cy"":144}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,79,"{""name"":""point"",""cx"":108,""cy"":157}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,80,"{""name"":""point"",""cx"":109,""cy"":173}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,81,"{""name"":""point"",""cx"":112,""cy"":178}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,82,"{""name"":""point"",""cx"":122,""cy"":187}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,83,"{""name"":""point"",""cx"":117,""cy"":187}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,84,"{""name"":""point"",""cx"":116,""cy"":196}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,85,"{""name"":""point"",""cx"":107,""cy"":197}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,86,"{""name"":""point"",""cx"":108,""cy"":203}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,87,"{""name"":""point"",""cx"":108,""cy"":183}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,88,"{""name"":""point"",""cx"":102,""cy"":188}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,89,"{""name"":""point"",""cx"":96,""cy"":129}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,90,"{""name"":""point"",""cx"":104,""cy"":136}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,91,"{""name"":""point"",""cx"":96,""cy"":140}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,92,"{""name"":""point"",""cx"":96,""cy"":150}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,93,"{""name"":""point"",""cx"":92,""cy"":161}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,94,"{""name"":""point"",""cx"":99,""cy"":173}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,95,"{""name"":""point"",""cx"":94,""cy"":190}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,96,"{""name"":""point"",""cx"":92,""cy"":200}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,97,"{""name"":""point"",""cx"":92,""cy"":207}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,98,"{""name"":""point"",""cx"":82,""cy"":208}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,99,"{""name"":""point"",""cx"":72,""cy"":216}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,100,"{""name"":""point"",""cx"":79,""cy"":123}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,101,"{""name"":""point"",""cx"":73,""cy"":132}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,102,"{""name"":""point"",""cx"":78,""cy"":139}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,103,"{""name"":""point"",""cx"":83,""cy"":148}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,104,"{""name"":""point"",""cx"":84,""cy"":161}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,105,"{""name"":""point"",""cx"":83,""cy"":171}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,106,"{""name"":""point"",""cx"":77,""cy"":183}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,107,"{""name"":""point"",""cx"":77,""cy"":193}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,108,"{""name"":""point"",""cx"":64,""cy"":139}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,109,"{""name"":""point"",""cx"":60,""cy"":123}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,110,"{""name"":""point"",""cx"":55,""cy"":140}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,111,"{""name"":""point"",""cx"":61,""cy"":148}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,112,"{""name"":""point"",""cx"":68,""cy"":153}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,113,"{""name"":""point"",""cx"":64,""cy"":164}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,114,"{""name"":""point"",""cx"":71,""cy"":170}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,115,"{""name"":""point"",""cx"":67,""cy"":176}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,116,"{""name"":""point"",""cx"":64,""cy"":185}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,117,"{""name"":""point"",""cx"":67,""cy"":199}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,118,"{""name"":""point"",""cx"":59,""cy"":204}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,119,"{""name"":""point"",""cx"":61,""cy"":215}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,120,"{""name"":""point"",""cx"":67,""cy"":220}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,121,"{""name"":""point"",""cx"":48,""cy"":216}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,122,"{""name"":""point"",""cx"":47,""cy"":122}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,123,"{""name"":""point"",""cx"":34,""cy"":132}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,124,"{""name"":""point"",""cx"":37,""cy"":145}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,125,"{""name"":""point"",""cx"":47,""cy"":152}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,126,"{""name"":""point"",""cx"":49,""cy"":158}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,127,"{""name"":""point"",""cx"":52,""cy"":167}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,128,"{""name"":""point"",""cx"":56,""cy"":188}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,129,"{""name"":""point"",""cx"":41,""cy"":192}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,130,"{""name"":""point"",""cx"":44,""cy"":200}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,131,"{""name"":""point"",""cx"":40,""cy"":168}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,132,"{""name"":""point"",""cx"":36,""cy"":175}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,133,"{""name"":""point"",""cx"":31,""cy"":169}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,134,"{""name"":""point"",""cx"":31,""cy"":152}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,135,"{""name"":""point"",""cx"":21,""cy"":155}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,136,"{""name"":""point"",""cx"":17,""cy"":145}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,137,"{""name"":""point"",""cx"":18,""cy"":129}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,138,"{""name"":""point"",""cx"":5,""cy"":139}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,139,"{""name"":""point"",""cx"":10,""cy"":149}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,140,"{""name"":""point"",""cx"":11,""cy"":163}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,141,"{""name"":""point"",""cx"":6,""cy"":176}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,142,"{""name"":""point"",""cx"":12,""cy"":168}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,143,"{""name"":""point"",""cx"":28,""cy"":184}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,144,"{""name"":""point"",""cx"":24,""cy"":178}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,145,"{""name"":""point"",""cx"":28,""cy"":176}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,146,"{""name"":""point"",""cx"":16,""cy"":176}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,147,"{""name"":""point"",""cx"":9,""cy"":184}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,148,"{""name"":""point"",""cx"":17,""cy"":184}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,149,"{""name"":""point"",""cx"":20,""cy"":187}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,150,"{""name"":""point"",""cx"":30,""cy"":191}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,151,"{""name"":""point"",""cx"":23,""cy"":201}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,152,"{""name"":""point"",""cx"":8,""cy"":196}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,153,"{""name"":""point"",""cx"":7,""cy"":205}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,154,"{""name"":""point"",""cx"":13,""cy"":220}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,155,"{""name"":""point"",""cx"":41,""cy"":64}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,156,"{""name"":""point"",""cx"":35,""cy"":66}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,157,"{""name"":""point"",""cx"":28,""cy"":62}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,158,"{""name"":""point"",""cx"":19,""cy"":70}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,159,"{""name"":""point"",""cx"":24,""cy"":76}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,160,"{""name"":""point"",""cx"":44,""cy"":72}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,161,"{""name"":""point"",""cx"":46,""cy"":99}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,162,"{""name"":""point"",""cx"":46,""cy"":78}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,163,"{""name"":""point"",""cx"":37,""cy"":81}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,164,"{""name"":""point"",""cx"":29,""cy"":81}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,165,"{""name"":""point"",""cx"":21,""cy"":90}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,166,"{""name"":""point"",""cx"":34,""cy"":91}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,167,"{""name"":""point"",""cx"":26,""cy"":98}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,168,"{""name"":""point"",""cx"":28,""cy"":93}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,169,"{""name"":""point"",""cx"":53,""cy"":103}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,170,"{""name"":""point"",""cx"":46,""cy"":106}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,171,"{""name"":""point"",""cx"":40,""cy"":104}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,172,"{""name"":""point"",""cx"":7,""cy"":69}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,173,"{""name"":""point"",""cx"":2,""cy"":88}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,174,"{""name"":""point"",""cx"":8,""cy"":79}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,175,"{""name"":""point"",""cx"":6,""cy"":93}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,176,"{""name"":""point"",""cx"":11,""cy"":85}",{}
armatura-16-mm-gost_2_1.jpg,17051,{},178,177,"{""name"":""point"",""cx"":17,""cy"":116}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,0,"{""name"":""point"",""cx"":196,""cy"":53}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,1,"{""name"":""point"",""cx"":177,""cy"":50}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,2,"{""name"":""point"",""cx"":181,""cy"":48}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,3,"{""name"":""point"",""cx"":169,""cy"":48}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,4,"{""name"":""point"",""cx"":156,""cy"":53}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,5,"{""name"":""point"",""cx"":152,""cy"":55}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,6,"{""name"":""point"",""cx"":143,""cy"":44}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,7,"{""name"":""point"",""cx"":138,""cy"":52}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,8,"{""name"":""point"",""cx"":140,""cy"":60}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,9,"{""name"":""point"",""cx"":131,""cy"":60}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,10,"{""name"":""point"",""cx"":133,""cy"":64}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,11,"{""name"":""point"",""cx"":121,""cy"":61}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,12,"{""name"":""point"",""cx"":113,""cy"":65}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,13,"{""name"":""point"",""cx"":109,""cy"":72}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,14,"{""name"":""point"",""cx"":120,""cy"":66}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,15,"{""name"":""point"",""cx"":209,""cy"":55}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,16,"{""name"":""point"",""cx"":209,""cy"":60}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,17,"{""name"":""point"",""cx"":203,""cy"":58}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,18,"{""name"":""point"",""cx"":193,""cy"":56}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,19,"{""name"":""point"",""cx"":188,""cy"":55}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,20,"{""name"":""point"",""cx"":188,""cy"":52}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,21,"{""name"":""point"",""cx"":186,""cy"":57}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,22,"{""name"":""point"",""cx"":182,""cy"":56}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,23,"{""name"":""point"",""cx"":174,""cy"":56}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,24,"{""name"":""point"",""cx"":165,""cy"":58}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,25,"{""name"":""point"",""cx"":161,""cy"":61}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,26,"{""name"":""point"",""cx"":159,""cy"":63}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,27,"{""name"":""point"",""cx"":149,""cy"":60}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,28,"{""name"":""point"",""cx"":149,""cy"":64}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,29,"{""name"":""point"",""cx"":144,""cy"":69}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,30,"{""name"":""point"",""cx"":132,""cy"":68}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,31,"{""name"":""point"",""cx"":133,""cy"":72}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,32,"{""name"":""point"",""cx"":137,""cy"":74}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,33,"{""name"":""point"",""cx"":132,""cy"":76}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,34,"{""name"":""point"",""cx"":127,""cy"":73}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,35,"{""name"":""point"",""cx"":127,""cy"":77}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,36,"{""name"":""point"",""cx"":122,""cy"":80}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,37,"{""name"":""point"",""cx"":122,""cy"":84}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,38,"{""name"":""point"",""cx"":108,""cy"":84}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,39,"{""name"":""point"",""cx"":99,""cy"":84}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,40,"{""name"":""point"",""cx"":99,""cy"":90}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,41,"{""name"":""point"",""cx"":104,""cy"":90}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,42,"{""name"":""point"",""cx"":99,""cy"":96}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,43,"{""name"":""point"",""cx"":106,""cy"":96}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,44,"{""name"":""point"",""cx"":113,""cy"":88}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,45,"{""name"":""point"",""cx"":120,""cy"":90}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,46,"{""name"":""point"",""cx"":122,""cy"":92}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,47,"{""name"":""point"",""cx"":127,""cy"":87}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,48,"{""name"":""point"",""cx"":125,""cy"":90}",{}
armatura-16-mm-a400-500s-dstu-3760-l11-7-12m-465605b.jpg,22506,{},385,49,"{""name"":""point"",""cx"":135,""cy"":84}",{}
